can_id,dlc,timestamp,byte_0,byte_1,byte_2,byte_3,byte_4,byte_5,byte_6,byte_7,payload_sum,payload_mean,payload_max,payload_min,non_zero_bytes,message_frequency,time_interval,repeated_message,label,ml_prediction,anomaly_score,ml_anomaly,status,rule_frequency,rule_timing,rule_payload,rule_repetition,rule_score,rule_anomaly,rule_status,combined_anomaly,detection_status,severity,severity_reason
259,8,1767265.2018,0,0,0,0,0,0,0,0,0,0.0,0,0,0,19,0.0004999998491257,0,1,1,-0.0956885795143373,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
260,8,1767265.2019,0,7,0,0,0,0,0,0,7,0.875,7,0,1,19,0.0005000000819563,0,1,1,-0.0485075688908523,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
256,8,1767265.202,7,80,0,0,0,0,0,0,87,10.875,80,0,2,79,0.0005000000819563,0,1,-1,0.0358052894352382,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
257,8,1767265.2021,61,0,0,0,0,0,0,0,61,7.625,61,0,1,19,0.0005000000819563,0,1,1,-0.0815223907057028,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
258,8,1767265.2022,86,0,0,0,0,0,0,0,86,10.75,86,0,1,19,0.0004999998491257,0,1,1,-0.0001582899502589,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
259,8,1767265.2023,0,0,0,0,0,0,0,0,0,0.0,0,0,0,19,0.0005000000819563,0,1,1,-0.0956885795143373,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
260,8,1767265.2024,0,6,0,0,0,0,0,0,6,0.75,6,0,1,19,0.0005000000819563,0,1,1,-0.0674096898037706,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
256,8,1767265.2025,7,128,0,0,0,0,0,0,135,16.875,128,0,2,79,0.0004999998491257,0,1,-1,0.0737334108061141,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
257,8,1767265.2026,63,0,0,0,0,0,0,0,63,7.875,63,0,1,19,0.0004999998491257,0,1,1,-0.0780955661255036,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
258,8,1767265.2027,85,0,0,0,0,0,0,0,85,10.625,85,0,1,19,0.0005000000819563,0,1,1,-0.0511981418492894,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
259,8,1767265.2028,0,0,0,0,0,0,0,0,0,0.0,0,0,0,19,0.0005000000819563,0,1,1,-0.0956885795143373,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
260,8,1767265.2029,0,5,0,0,0,0,0,0,5,0.625,5,0,1,19,0.0004999998491257,0,1,1,-0.0674153094216417,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
256,8,1767265.203,7,96,0,0,0,0,0,0,103,12.875,96,0,2,79,0.0005000000819563,0,1,-1,0.0382743487306866,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
257,8,1767265.2031,65,0,0,0,0,0,0,0,65,8.125,65,0,1,19,0.0005000000819563,0,1,1,-0.0677493215214392,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
258,8,1767265.2032,84,0,0,0,0,0,0,0,84,10.5,84,0,1,19,0.0005000000819563,0,1,1,-0.0806235311894206,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
259,8,1767265.2033,1,0,0,0,0,0,0,0,1,0.125,1,0,1,19,0.0004999998491257,0,1,1,-0.0142040219472128,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
260,8,1767265.2034,0,4,0,0,0,0,0,0,4,0.5,4,0,1,19,0.0005000000819563,0,1,1,-0.0606964289875133,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
256,8,1767265.2035,7,64,0,0,0,0,0,0,71,8.875,64,0,2,79,0.0005000000819563,0,1,-1,0.0082917565879875,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
257,8,1767265.2036,67,0,0,0,0,0,0,0,67,8.375,67,0,1,19,0.0004999998491257,0,1,1,-0.0421207766434475,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
258,8,1767265.2037,83,0,0,0,0,0,0,0,83,10.375,83,0,1,19,0.0004999998491257,0,1,1,-0.0859680786222043,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
259,8,1767265.2038,0,0,0,0,0,0,0,0,0,0.0,0,0,0,19,0.0005000000819563,0,1,1,-0.0956885795143373,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
260,8,1767265.2039,0,2,0,0,0,0,0,0,2,0.25,2,0,1,19,0.0005000000819563,0,1,1,-0.0439962080109579,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
256,8,1767265.204,7,32,0,0,0,0,0,0,39,4.875,32,0,2,79,0.0004999998491257,0,1,-1,0.0142102258126596,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
257,8,1767265.2041,66,0,0,0,0,0,0,0,66,8.25,66,0,1,19,0.0005000000819563,0,1,1,-0.0612860032443769,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
258,8,1767265.2042,82,0,0,0,0,0,0,0,82,10.25,82,0,1,19,0.0005000000819563,0,1,1,-0.0841961502691532,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
259,8,1767265.2043,0,0,0,0,0,0,0,0,0,0.0,0,0,0,19,0.0005000000819563,0,1,1,-0.0956885795143373,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
260,8,1767265.2044,255,254,0,0,0,0,0,0,509,63.625,255,0,2,19,0.0004999998491257,0,1,-1,0.2494813642278712,1,Suspicious,1,1,1,0,3,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, ML anomaly"
256,8,1767265.2045,7,0,0,0,0,0,0,0,7,0.875,7,0,1,79,0.0005000000819563,0,1,-1,0.0261150515061915,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
257,8,1767265.2046,64,0,0,0,0,0,0,0,64,8.0,64,0,1,19,0.0005000000819563,0,1,1,-0.0735780636126628,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
258,8,1767265.2047,81,0,0,0,0,0,0,0,81,10.125,81,0,1,19,0.0004999998491257,0,1,1,-0.0632308251456002,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
259,8,1767265.2048,0,0,0,0,0,0,0,0,0,0.0,0,0,0,19,0.0004999998491257,0,1,1,-0.0956885795143373,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
260,8,1767265.2049,0,0,0,0,0,0,0,0,0,0.0,0,0,0,19,0.0005000000819563,0,1,-1,0.0529437968284518,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval, ML anomaly"
256,8,1767265.205,6,224,0,0,0,0,0,0,230,28.75,224,0,2,79,0.0005000000819563,0,1,-1,0.097622381992466,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
257,8,1767265.2051,62,0,0,0,0,0,0,0,62,7.75,62,0,1,19,0.0004999998491257,0,1,1,-0.0789907597273561,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
258,8,1767265.2052,82,0,0,0,0,0,0,0,82,10.25,82,0,1,19,0.0005000000819563,0,1,1,-0.0841961502691532,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
259,8,1767265.2053,0,0,0,0,0,0,0,0,0,0.0,0,0,0,19,0.0005000000819563,0,1,1,-0.0956885795143373,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
260,8,1767265.2054,0,3,0,0,0,0,0,0,3,0.375,3,0,1,19,0.0005000000819563,0,1,1,-0.05650127718927,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
256,8,1767265.2055,6,192,0,0,0,0,0,0,198,24.75,192,0,2,79,0.0004999998491257,0,1,-1,0.0768727551891295,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
257,8,1767265.2056,60,0,0,0,0,0,0,0,60,7.5,60,0,1,19,0.0005000000819563,0,1,1,-0.0855657425583986,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
258,8,1767265.2057,83,0,0,0,0,0,0,0,83,10.375,83,0,1,19,0.0005000000819563,0,1,1,-0.0859680786222043,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
259,8,1767265.2058,0,0,0,0,0,0,0,0,0,0.0,0,0,0,19,0.0005000000819563,0,1,1,-0.0956885795143373,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
260,8,1767265.2059,0,5,0,0,0,0,0,0,5,0.625,5,0,1,19,0.0004999998491257,0,1,1,-0.0674153094216417,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
256,8,1767265.206,6,160,0,0,0,0,0,0,166,20.75,160,0,2,79,0.0005000000819563,0,1,-1,0.1007881209268863,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
257,8,1767265.2061,58,0,0,0,0,0,0,0,58,7.25,58,0,1,19,0.0005000000819563,0,1,1,-0.0893329898278044,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
258,8,1767265.2062,84,0,0,0,0,0,0,0,84,10.5,84,0,1,19,0.0004999998491257,0,1,1,-0.0806235311894206,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
259,8,1767265.2063,0,0,0,0,0,0,0,0,0,0.0,0,0,0,19,0.0004999998491257,0,1,1,-0.0956885795143373,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
260,8,1767265.2064,0,6,0,0,0,0,0,0,6,0.75,6,0,1,19,0.0005000000819563,0,1,1,-0.0674096898037706,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
256,8,1767265.2065,6,128,0,0,0,0,0,0,134,16.75,128,0,2,79,0.0005000000819563,0,1,-1,0.0602952023786023,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
257,8,1767265.2066,56,0,0,0,0,0,0,0,56,7.0,56,0,1,19,0.0004999998491257,0,1,1,-0.0768666806262475,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
258,8,1767265.2067,85,0,0,0,0,0,0,0,85,10.625,85,0,1,19,0.0005000000819563,0,1,1,-0.0511981418492894,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
259,8,1767265.2068,0,0,0,0,0,0,0,0,0,0.0,0,0,0,19,0.0005000000819563,0,1,1,-0.0956885795143373,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
260,8,1767265.2069,0,7,0,0,0,0,0,0,7,0.875,7,0,1,19,0.0005000000819563,0,1,1,-0.0485075688908523,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
256,8,1767265.207,6,96,0,0,0,0,0,0,102,12.75,96,0,2,79,0.0004999998491257,0,1,-1,0.0406222976183484,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
257,8,1767265.2071,54,0,0,0,0,0,0,0,54,6.75,54,0,1,19,0.0005000000819563,0,1,1,-0.0728243194917716,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
258,8,1767265.2072,84,0,0,0,0,0,0,0,84,10.5,84,0,1,19,0.0005000000819563,0,1,1,-0.0806235311894206,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
259,8,1767265.2073,0,0,0,0,0,0,0,0,0,0.0,0,0,0,19,0.0004999998491257,0,1,1,-0.0956885795143373,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
260,8,1767265.2074,0,8,0,0,0,0,0,0,8,1.0,8,0,1,19,0.0004999998491257,0,1,1,-0.0049790668436209,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
256,8,1767265.2075,6,64,0,0,0,0,0,0,70,8.75,64,0,2,79,0.0005000000819563,0,1,-1,0.0208321891190108,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
257,8,1767265.2076,52,0,0,0,0,0,0,0,52,6.5,52,0,1,19,0.0005000000819563,0,1,1,-0.0627683337512363,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
258,8,1767265.2077,83,0,0,0,0,0,0,0,83,10.375,83,0,1,19,0.0004999998491257,0,1,1,-0.0859680786222043,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
259,8,1767265.2078,0,0,0,0,0,0,0,0,0,0.0,0,0,0,19,0.0005000000819563,0,1,1,-0.0956885795143373,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
260,8,1767265.2079,0,7,0,0,0,0,0,0,7,0.875,7,0,1,19,0.0005000000819563,0,1,1,-0.0485075688908523,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
256,8,1767265.208,6,32,0,0,0,0,0,0,38,4.75,32,0,2,79,0.0005000000819563,0,1,-1,0.0534734354715286,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
257,8,1767265.2081,50,0,0,0,0,0,0,0,50,6.25,50,0,1,19,0.0004999998491257,0,1,1,-0.0555763713820789,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
258,8,1767265.2082,82,0,0,0,0,0,0,0,82,10.25,82,0,1,19,0.0005000000819563,0,1,1,-0.0841961502691532,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
259,8,1767265.2083,0,0,0,0,0,0,0,0,0,0.0,0,0,0,19,0.0005000000819563,0,1,1,-0.0956885795143373,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
260,8,1767265.2084,0,5,0,0,0,0,0,0,5,0.625,5,0,1,19,0.0004999998491257,0,1,1,-0.0674153094216417,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
256,8,1767265.2085,6,0,0,0,0,0,0,0,6,0.75,6,0,1,79,0.0004999998491257,0,1,-1,0.0221002841434571,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
257,8,1767265.2086,48,0,0,0,0,0,0,0,48,6.0,48,0,1,19,0.0005000000819563,0,1,1,-0.0470405055135342,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
258,8,1767265.2087,81,0,0,0,0,0,0,0,81,10.125,81,0,1,19,0.0005000000819563,0,1,1,-0.0632308251456002,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
259,8,1767265.2088,0,0,0,0,0,0,0,0,0,0.0,0,0,0,19,0.0004999998491257,0,1,1,-0.0956885795143373,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
260,8,1767265.2089,0,4,0,0,0,0,0,0,4,0.5,4,0,1,19,0.0005000000819563,0,1,1,-0.0606964289875133,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
256,8,1767265.209,5,224,0,0,0,0,0,0,229,28.625,224,0,2,79,0.0005000000819563,0,1,-1,0.1118626397493243,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
257,8,1767265.2091,46,0,0,0,0,0,0,0,46,5.75,46,0,1,19,0.0005000000819563,0,1,1,-0.0340218437062195,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
258,8,1767265.2092,80,0,0,0,0,0,0,0,80,10.0,80,0,1,19,0.0004999998491257,0,1,1,-0.0365410437052418,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
259,8,1767265.2093,0,0,0,0,0,0,0,0,0,0.0,0,0,0,19,0.0005000000819563,0,1,1,-0.0956885795143373,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
260,8,1767265.2094,0,3,0,0,0,0,0,0,3,0.375,3,0,1,19,0.0005000000819563,0,1,1,-0.05650127718927,0,Normal,1,1,0,0,2,1,Suspicious,1,Suspicious,High,"high message frequency, short message interval"
256,8,1767265.2095,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,0.0005000000819563,0,1,-1,0.2071320028992571,1,Suspicious,1,1,1,0,3,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, ML anomaly"
256,8,1767265.20951,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,9.999843314290048e-06,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20952,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20953,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20954,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,9.999843314290048e-06,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20955,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20956,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20957,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,9.999843314290048e-06,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20958,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20959,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.2096,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,9.999843314290048e-06,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20961,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20962,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20963,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,9.999843314290048e-06,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20964,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20965,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20966,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,9.999843314290048e-06,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20967,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20968,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20969,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,9.999843314290048e-06,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.2097,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20971,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20972,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,9.999843314290048e-06,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20973,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20974,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20975,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,9.999843314290048e-06,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20976,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20977,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20978,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,9.999843314290048e-06,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20979,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.2098,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20981,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,9.999843314290048e-06,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20982,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20983,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20984,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,9.999843314290048e-06,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
